,0,disposition
7120,1.0,
7121,1.0,
7122,1.0,
7123,1.0,
7124,1.0,
7125,1.0,
7126,1.0,
7127,1.0,
7128,1.0,
7129,1.0,
7130,1.0,
7131,1.0,
7132,1.0,
7133,0.0,
7134,1.0,
7135,1.0,
7136,0.0,
7137,1.0,
7138,1.0,
7139,0.0,
7140,1.0,
7141,1.0,
7142,1.0,
7143,1.0,
7144,1.0,
7145,1.0,
7146,1.0,
7147,1.0,
7148,1.0,
7149,1.0,
7150,0.0,
7151,1.0,
7152,1.0,
7153,1.0,
7154,1.0,
7155,1.0,
7156,1.0,
7157,1.0,
7158,1.0,
7159,1.0,
7160,1.0,
7161,1.0,
7162,1.0,
7163,1.0,
7164,1.0,
7165,1.0,
7166,1.0,
7167,1.0,
7168,0.0,
7169,1.0,
7170,1.0,
7171,1.0,
7172,1.0,
7173,0.0,
7174,1.0,
7175,1.0,
7176,1.0,
7177,1.0,
7178,1.0,
7179,1.0,
7180,1.0,
7181,1.0,
7182,1.0,
7183,1.0,
7184,1.0,
7185,1.0,
7186,1.0,
7187,1.0,
7188,1.0,
7189,1.0,
7190,1.0,
7191,1.0,
7192,1.0,
7193,1.0,
7194,1.0,
7195,2.0,
7196,1.0,
7197,1.0,
7198,0.0,
7199,1.0,
7200,1.0,
7201,1.0,
7202,1.0,
7203,1.0,
7204,1.0,
7205,1.0,
7206,2.0,
7207,1.0,
7208,1.0,
7209,1.0,
7210,1.0,
7211,1.0,
7212,1.0,
7213,1.0,
7214,1.0,
7215,1.0,
7216,1.0,
7217,2.0,
7218,2.0,
7219,1.0,
7220,1.0,
7221,1.0,
7222,1.0,
7223,1.0,
7224,1.0,
7225,1.0,
7226,1.0,
7227,1.0,
7228,1.0,
7229,2.0,
7230,1.0,
7231,1.0,
7232,0.0,
7233,1.0,
7234,1.0,
7235,0.0,
7236,1.0,
7237,1.0,
7238,1.0,
7239,1.0,
7240,0.0,
7241,1.0,
7242,1.0,
7243,1.0,
7244,1.0,
7245,1.0,
7246,1.0,
7247,0.0,
7248,1.0,
7249,1.0,
7250,1.0,
7251,1.0,
7252,0.0,
7253,0.0,
7254,1.0,
7255,0.0,
7256,1.0,
7257,1.0,
7258,1.0,
7259,1.0,
7260,1.0,
7261,1.0,
7262,1.0,
7263,2.0,
7264,2.0,
7265,1.0,
7266,1.0,
7267,1.0,
7268,1.0,
7269,1.0,
7270,1.0,
7271,1.0,
7272,1.0,
7273,1.0,
7274,1.0,
7275,2.0,
7276,1.0,
7277,1.0,
7278,1.0,
7279,0.0,
7280,1.0,
7281,1.0,
7282,1.0,
7283,1.0,
7284,1.0,
7285,1.0,
7286,1.0,
7287,1.0,
7288,1.0,
7289,1.0,
7290,2.0,
7291,1.0,
7292,1.0,
7293,1.0,
7294,1.0,
7295,1.0,
7296,1.0,
7297,1.0,
7298,1.0,
7299,1.0,
7300,1.0,
7301,1.0,
7302,1.0,
7303,2.0,
7304,2.0,
7305,1.0,
7306,1.0,
7307,1.0,
7308,1.0,
7309,1.0,
7310,1.0,
7311,1.0,
7312,1.0,
7313,1.0,
7314,1.0,
7315,1.0,
7316,1.0,
7317,1.0,
7318,1.0,
7319,2.0,
7320,1.0,
7321,1.0,
7322,1.0,
7323,1.0,
7324,1.0,
7325,0.0,
7326,1.0,
7327,0.0,
7328,1.0,
7329,1.0,
7330,0.0,
7331,1.0,
7332,1.0,
7333,1.0,
7334,1.0,
7335,1.0,
7336,1.0,
7337,1.0,
7338,1.0,
7339,1.0,
7340,1.0,
7341,1.0,
7342,1.0,
7343,1.0,
7344,1.0,
7345,1.0,
7346,1.0,
7347,1.0,
7348,1.0,
7349,1.0,
7350,1.0,
7351,1.0,
7352,2.0,
7353,1.0,
7354,1.0,
7355,1.0,
7356,1.0,
7357,1.0,
7358,1.0,
7359,1.0,
7360,1.0,
7361,1.0,
7362,1.0,
7363,1.0,
7364,1.0,
7365,1.0,
7366,1.0,
7367,1.0,
7368,1.0,
7369,1.0,
7370,2.0,
7371,2.0,
7372,2.0,
7373,1.0,
7374,1.0,
7375,1.0,
7376,2.0,
7377,1.0,
7378,2.0,
7379,1.0,
7380,1.0,
7381,1.0,
7382,1.0,
7383,2.0,
7384,2.0,
7385,2.0,
7386,2.0,
7387,2.0,
7388,2.0,
7389,2.0,
7390,2.0,
7391,1.0,
7392,2.0,
7393,2.0,
7394,2.0,
7395,2.0,
7396,2.0,
7397,2.0,
7398,1.0,
7399,1.0,
7400,1.0,
7401,2.0,
7402,1.0,
7403,2.0,
7404,2.0,
7405,1.0,
7406,1.0,
7407,1.0,
7408,2.0,
7409,2.0,
7410,2.0,
7411,2.0,
7412,1.0,
7413,1.0,
7414,2.0,
7415,2.0,
7416,1.0,
7417,2.0,
7418,2.0,
7419,1.0,
7420,2.0,
7421,2.0,
7422,2.0,
7423,1.0,
7424,1.0,
7425,1.0,
7426,1.0,
7427,1.0,
7428,1.0,
7429,1.0,
7430,2.0,
7431,2.0,
7432,1.0,
7433,1.0,
7434,2.0,
7435,2.0,
7436,1.0,
7437,2.0,
7438,1.0,
7439,1.0,
7440,1.0,
7441,1.0,
7442,1.0,
7443,2.0,
7444,2.0,
7445,2.0,
7446,1.0,
7447,0.0,
7448,2.0,
7449,2.0,
7450,1.0,
7451,2.0,
7452,2.0,
7453,2.0,
7454,1.0,
7455,1.0,
7456,1.0,
7457,2.0,
7458,2.0,
7459,0.0,
7460,2.0,
7461,2.0,
7462,1.0,
7463,2.0,
7464,1.0,
7465,2.0,
7466,2.0,
7467,2.0,
7468,1.0,
7469,2.0,
7470,1.0,
7471,1.0,
7472,1.0,
7473,1.0,
7474,1.0,
7475,1.0,
7476,1.0,
7477,1.0,
7478,1.0,
7479,1.0,
7480,1.0,
7481,1.0,
7482,1.0,
7483,0.0,
7484,0.0,
7485,1.0,
7486,1.0,
7487,0.0,
7488,1.0,
7489,1.0,
7490,1.0,
7491,1.0,
7492,1.0,
7493,1.0,
7494,1.0,
7495,1.0,
7496,0.0,
7497,1.0,
7498,1.0,
7499,1.0,
7500,1.0,
7501,1.0,
7502,1.0,
7503,1.0,
7504,1.0,
7505,1.0,
7506,1.0,
7507,2.0,
7508,0.0,
7509,2.0,
7510,2.0,
7511,0.0,
7512,0.0,
7513,2.0,
7514,2.0,
7515,2.0,
7516,0.0,
7517,2.0,
7518,2.0,
7519,1.0,
7520,2.0,
7521,2.0,
7522,2.0,
7523,1.0,
7524,2.0,
7525,1.0,
7526,1.0,
7527,1.0,
7528,0.0,
7529,2.0,
7530,2.0,
7531,1.0,
7532,2.0,
7533,2.0,
7534,2.0,
7535,0.0,
7536,2.0,
7537,2.0,
7538,1.0,
7539,1.0,
7540,2.0,
7541,0.0,
7542,0.0,
7543,0.0,
7544,1.0,
7545,0.0,
7546,2.0,
7547,1.0,
7548,1.0,
7549,1.0,
7550,1.0,
7551,1.0,
7552,1.0,
7553,1.0,
7554,2.0,
7555,2.0,
7556,1.0,
7557,1.0,
7558,0.0,
7559,1.0,
7560,1.0,
7561,1.0,
7562,1.0,
7563,0.0,
7564,1.0,
7565,0.0,
7566,0.0,
7567,1.0,
7568,2.0,
7569,1.0,
7570,1.0,
7571,1.0,
7572,1.0,
7573,1.0,
7574,1.0,
7575,1.0,
7576,0.0,
7577,0.0,
7578,1.0,
7579,2.0,
7580,1.0,
7581,0.0,
7582,0.0,
7583,1.0,
7584,0.0,
7585,1.0,
7586,0.0,
7587,1.0,
7588,0.0,
7589,0.0,
7590,1.0,
7591,0.0,
7592,2.0,
7593,1.0,
7594,0.0,
7595,0.0,
7596,0.0,
7597,0.0,
7598,0.0,
7599,1.0,
7600,1.0,
7601,1.0,
7602,1.0,
7603,1.0,
7604,2.0,
7605,2.0,
7606,2.0,
7607,1.0,
7608,2.0,
7609,2.0,
7610,0.0,
7611,2.0,
7612,1.0,
7613,2.0,
7614,2.0,
7615,1.0,
7616,0.0,
7617,0.0,
7618,0.0,
7619,1.0,
7620,0.0,
7621,1.0,
7622,0.0,
7623,1.0,
7624,0.0,
7625,0.0,
7626,1.0,
7627,0.0,
7628,1.0,
7629,0.0,
7630,0.0,
7631,1.0,
7632,1.0,
7633,1.0,
7634,1.0,
7635,1.0,
7636,1.0,
7637,1.0,
7638,0.0,
7639,1.0,
7640,0.0,
7641,1.0,
7642,1.0,
7643,1.0,
7644,1.0,
7645,2.0,
7646,1.0,
7647,0.0,
7648,1.0,
7649,0.0,
7650,1.0,
7651,1.0,
7652,0.0,
7653,0.0,
7654,0.0,
7655,1.0,
7656,0.0,
7657,2.0,
7658,0.0,
7659,0.0,
7660,0.0,
7661,1.0,
7662,0.0,
7663,0.0,
7664,0.0,
7665,0.0,
7666,1.0,
7667,0.0,
7668,0.0,
7669,2.0,
7670,0.0,
7671,0.0,
7672,2.0,
7673,1.0,
7674,0.0,
7675,0.0,
7676,0.0,
7677,0.0,
7678,0.0,
7679,0.0,
7680,0.0,
7681,1.0,
7682,0.0,
7683,0.0,
7684,0.0,
7685,0.0,
7686,0.0,
7687,0.0,
7688,0.0,
7689,1.0,
7690,0.0,
7691,0.0,
7692,1.0,
7693,1.0,
7694,1.0,
7695,0.0,
7696,1.0,
7697,0.0,
7698,0.0,
7699,0.0,
7700,0.0,
7701,0.0,
7702,0.0,
7703,,CONFIRMED
7704,,CONFIRMED
7705,,CONFIRMED
7706,,CANDIDATE
7707,,CANDIDATE
7708,,CANDIDATE
7709,,CANDIDATE
7710,,CANDIDATE
7711,,CANDIDATE
7712,,CANDIDATE
7713,,CANDIDATE
7714,,CANDIDATE
7715,,CANDIDATE
7716,,CONFIRMED
7717,,CANDIDATE
7718,,CANDIDATE
7719,,CANDIDATE
7720,,CANDIDATE
7721,,CANDIDATE
7722,,CANDIDATE
7723,,CANDIDATE
7724,,CONFIRMED
7725,,CONFIRMED
7726,,CANDIDATE
7727,,CANDIDATE
7728,,CANDIDATE
7729,,CANDIDATE
7730,,CANDIDATE
7731,,CANDIDATE
7732,,CANDIDATE
7733,,CANDIDATE
7734,,FALSE POSITIVE
7735,,FALSE POSITIVE
7736,,CANDIDATE
7737,,CANDIDATE
7738,,CANDIDATE
7739,,CANDIDATE
7740,,CANDIDATE
7741,,CANDIDATE
7742,,CANDIDATE
7743,,CANDIDATE
7744,,CANDIDATE
7745,,CANDIDATE
7746,,CANDIDATE
7747,,FALSE POSITIVE
7748,,FALSE POSITIVE
7749,,FALSE POSITIVE
7750,,FALSE POSITIVE
7751,,FALSE POSITIVE
7752,,CANDIDATE
7753,,CANDIDATE
7754,,CANDIDATE
7755,,CANDIDATE
7756,,CANDIDATE
7757,,CANDIDATE
7758,,CANDIDATE
7759,,CANDIDATE
7760,,CONFIRMED
7761,,CANDIDATE
7762,,CANDIDATE
7763,,CANDIDATE
7764,,CANDIDATE
7765,,CANDIDATE
7766,,CANDIDATE
7767,,CONFIRMED
7768,,CANDIDATE
7769,,CANDIDATE
7770,,CANDIDATE
7771,,CANDIDATE
7772,,CANDIDATE
7773,,CANDIDATE
7774,,CANDIDATE
7775,,CANDIDATE
7776,,CANDIDATE
7777,,CANDIDATE
7778,,CANDIDATE
7779,,CANDIDATE
7780,,CANDIDATE
7781,,CANDIDATE
7782,,CANDIDATE
7783,,CANDIDATE
7784,,CANDIDATE
7785,,CANDIDATE
7786,,CANDIDATE
7787,,FALSE POSITIVE
7788,,CANDIDATE
7789,,CANDIDATE
7790,,CANDIDATE
7791,,CANDIDATE
7792,,CANDIDATE
7793,,CANDIDATE
7794,,CANDIDATE
7795,,FALSE POSITIVE
7796,,FALSE POSITIVE
7797,,CANDIDATE
7798,,CANDIDATE
7799,,CANDIDATE
7800,,CANDIDATE
7801,,CANDIDATE
7802,,CONFIRMED
7803,,CONFIRMED
7804,,CONFIRMED
7805,,CONFIRMED
7806,,CANDIDATE
7807,,CANDIDATE
7808,,CANDIDATE
7809,,CANDIDATE
7810,,CANDIDATE
7811,,CONFIRMED
7812,,CANDIDATE
7813,,CANDIDATE
7814,,CANDIDATE
7815,,CANDIDATE
7816,,CANDIDATE
7817,,CANDIDATE
7818,,CANDIDATE
7819,,CANDIDATE
7820,,CANDIDATE
7821,,CANDIDATE
7822,,CANDIDATE
7823,,CANDIDATE
7824,,CANDIDATE
7825,,FALSE POSITIVE
7826,,FALSE POSITIVE
7827,,CANDIDATE
7828,,CANDIDATE
7829,,CANDIDATE
7830,,CANDIDATE
7831,,CANDIDATE
7832,,CANDIDATE
7833,,CANDIDATE
7834,,CANDIDATE
7835,,CANDIDATE
7836,,CANDIDATE
7837,,CANDIDATE
7838,,CANDIDATE
7839,,CANDIDATE
7840,,CANDIDATE
7841,,CANDIDATE
7842,,CANDIDATE
7843,,CANDIDATE
7844,,CANDIDATE
7845,,CANDIDATE
7846,,CONFIRMED
7847,,CONFIRMED
7848,,CANDIDATE
7849,,FALSE POSITIVE
7850,,FALSE POSITIVE
7851,,FALSE POSITIVE
7852,,FALSE POSITIVE
7853,,CANDIDATE
7854,,CANDIDATE
7855,,CANDIDATE
7856,,CANDIDATE
7857,,CANDIDATE
7858,,CANDIDATE
7859,,CANDIDATE
7860,,CANDIDATE
7861,,CANDIDATE
7862,,CONFIRMED
7863,,CONFIRMED
7864,,CANDIDATE
7865,,CONFIRMED
7866,,CONFIRMED
7867,,CONFIRMED
7868,,CANDIDATE
7869,,CANDIDATE
7870,,CANDIDATE
7871,,CANDIDATE
7872,,CANDIDATE
7873,,CANDIDATE
7874,,CANDIDATE
7875,,CANDIDATE
7876,,CANDIDATE
7877,,CANDIDATE
7878,,CANDIDATE
7879,,CANDIDATE
7880,,CANDIDATE
7881,,CANDIDATE
7882,,CANDIDATE
7883,,CANDIDATE
7884,,CANDIDATE
7885,,CANDIDATE
7886,,FALSE POSITIVE
7887,,FALSE POSITIVE
7888,,FALSE POSITIVE
7889,,FALSE POSITIVE
7890,,CANDIDATE
7891,,CANDIDATE
7892,,CANDIDATE
7893,,CANDIDATE
7894,,CANDIDATE
7895,,CANDIDATE
7896,,CANDIDATE
7897,,CANDIDATE
7898,,CANDIDATE
7899,,CANDIDATE
7900,,CANDIDATE
7901,,CANDIDATE
7902,,CANDIDATE
7903,,CANDIDATE
7904,,CANDIDATE
7905,,CANDIDATE
7906,,FALSE POSITIVE
7907,,CANDIDATE
7908,,CANDIDATE
7909,,CANDIDATE
7910,,CANDIDATE
7911,,CANDIDATE
7912,,CANDIDATE
7913,,CANDIDATE
7914,,CANDIDATE
7915,,CANDIDATE
7916,,CANDIDATE
7917,,CANDIDATE
7918,,CANDIDATE
7919,,CANDIDATE
7920,,CANDIDATE
7921,,CANDIDATE
7922,,CANDIDATE
7923,,CANDIDATE
7924,,CANDIDATE
7925,,CANDIDATE
7926,,CANDIDATE
7927,,CANDIDATE
7928,,CANDIDATE
7929,,CANDIDATE
7930,,CANDIDATE
7931,,CANDIDATE
7932,,CANDIDATE
7933,,CANDIDATE
7934,,CANDIDATE
7935,,CANDIDATE
7936,,CANDIDATE
7937,,CANDIDATE
7938,,CANDIDATE
7939,,CANDIDATE
7940,,FALSE POSITIVE
7941,,FALSE POSITIVE
7942,,FALSE POSITIVE
7943,,FALSE POSITIVE
7944,,FALSE POSITIVE
7945,,CANDIDATE
7946,,CANDIDATE
7947,,CANDIDATE
7948,,CANDIDATE
7949,,CANDIDATE
7950,,CANDIDATE
7951,,CANDIDATE
7952,,CANDIDATE
7953,,CANDIDATE
7954,,CANDIDATE
7955,,CANDIDATE
7956,,CANDIDATE
7957,,CANDIDATE
7958,,CANDIDATE
7959,,CANDIDATE
7960,,CANDIDATE
7961,,CANDIDATE
7962,,CANDIDATE
7963,,CANDIDATE
7964,,CANDIDATE
7965,,FALSE POSITIVE
7966,,CANDIDATE
7967,,CANDIDATE
7968,,CANDIDATE
7969,,CANDIDATE
7970,,CANDIDATE
7971,,CANDIDATE
7972,,CANDIDATE
7973,,CANDIDATE
7974,,CANDIDATE
7975,,CANDIDATE
7976,,CANDIDATE
7977,,CANDIDATE
7978,,FALSE POSITIVE
7979,,FALSE POSITIVE
7980,,CANDIDATE
7981,,CANDIDATE
7982,,CANDIDATE
7983,,FALSE POSITIVE
7984,,CANDIDATE
7985,,CANDIDATE
7986,,CANDIDATE
7987,,FALSE POSITIVE
7988,,FALSE POSITIVE
7989,,FALSE POSITIVE
7990,,FALSE POSITIVE
7991,,CANDIDATE
7992,,CANDIDATE
7993,,CANDIDATE
7994,,CANDIDATE
7995,,FALSE POSITIVE
7996,,FALSE POSITIVE
7997,,FALSE POSITIVE
7998,,FALSE POSITIVE
7999,,CANDIDATE
8000,,CANDIDATE
8001,,FALSE POSITIVE
8002,,CANDIDATE
8003,,CANDIDATE
8004,,CANDIDATE
8005,,CANDIDATE
8006,,FALSE POSITIVE
8007,,CANDIDATE
8008,,CANDIDATE
8009,,CANDIDATE
8010,,CANDIDATE
8011,,FALSE POSITIVE
8012,,FALSE POSITIVE
8013,,CANDIDATE
8014,,CANDIDATE
8015,,CANDIDATE
8016,,CANDIDATE
8017,,CANDIDATE
8018,,CANDIDATE
8019,,FALSE POSITIVE
8020,,FALSE POSITIVE
8021,,CANDIDATE
8022,,FALSE POSITIVE
8023,,CANDIDATE
8024,,CANDIDATE
8025,,CANDIDATE
8026,,CANDIDATE
8027,,CANDIDATE
8028,,CANDIDATE
8029,,CANDIDATE
8030,,CANDIDATE
8031,,CANDIDATE
8032,,CANDIDATE
8033,,FALSE POSITIVE
8034,,CANDIDATE
8035,,CANDIDATE
8036,,CANDIDATE
8037,,FALSE POSITIVE
8038,,FALSE POSITIVE
8039,,CANDIDATE
8040,,FALSE POSITIVE
8041,,CANDIDATE
8042,,CANDIDATE
8043,,CANDIDATE
8044,,CANDIDATE
8045,,CANDIDATE
8046,,CANDIDATE
8047,,CANDIDATE
8048,,CANDIDATE
8049,,CANDIDATE
8050,,CANDIDATE
8051,,CANDIDATE
8052,,CANDIDATE
8053,,CANDIDATE
8054,,CANDIDATE
8055,,CANDIDATE
8056,,FALSE POSITIVE
8057,,CANDIDATE
8058,,CANDIDATE
8059,,FALSE POSITIVE
8060,,FALSE POSITIVE
8061,,FALSE POSITIVE
8062,,FALSE POSITIVE
8063,,CANDIDATE
8064,,CANDIDATE
8065,,CANDIDATE
8066,,CANDIDATE
8067,,CANDIDATE
8068,,CANDIDATE
8069,,FALSE POSITIVE
8070,,FALSE POSITIVE
8071,,FALSE POSITIVE
8072,,FALSE POSITIVE
8073,,CANDIDATE
8074,,CANDIDATE
8075,,CANDIDATE
8076,,CANDIDATE
8077,,CANDIDATE
8078,,CANDIDATE
8079,,CANDIDATE
8080,,CANDIDATE
8081,,CANDIDATE
8082,,CANDIDATE
8083,,CANDIDATE
8084,,CANDIDATE
8085,,CANDIDATE
8086,,CANDIDATE
8087,,FALSE POSITIVE
8088,,CANDIDATE
8089,,CANDIDATE
8090,,CANDIDATE
8091,,CANDIDATE
8092,,CANDIDATE
8093,,CANDIDATE
8094,,CANDIDATE
8095,,CANDIDATE
8096,,CANDIDATE
8097,,CANDIDATE
8098,,CANDIDATE
8099,,FALSE POSITIVE
8100,,CANDIDATE
8101,,CANDIDATE
8102,,CANDIDATE
8103,,CANDIDATE
8104,,CANDIDATE
8105,,CANDIDATE
8106,,CANDIDATE
8107,,CANDIDATE
8108,,CANDIDATE
8109,,CANDIDATE
8110,,CANDIDATE
8111,,CANDIDATE
8112,,CONFIRMED
8113,,CONFIRMED
8114,,CONFIRMED
8115,,CANDIDATE
8116,,CANDIDATE
8117,,CANDIDATE
8118,,CANDIDATE
8119,,CANDIDATE
8120,,CANDIDATE
8121,,CANDIDATE
8122,,CANDIDATE
8123,,FALSE POSITIVE
8124,,CANDIDATE
8125,,FALSE POSITIVE
8126,,FALSE POSITIVE
8127,,CANDIDATE
8128,,CANDIDATE
8129,,CANDIDATE
8130,,CANDIDATE
8131,,CANDIDATE
8132,,CANDIDATE
8133,,CANDIDATE
8134,,CONFIRMED
8135,,CONFIRMED
8136,,CONFIRMED
8137,,CONFIRMED
8138,,CONFIRMED
8139,,CONFIRMED
8140,,CONFIRMED
8141,,CONFIRMED
8142,,CONFIRMED
8143,,CANDIDATE
8144,,CANDIDATE
8145,,CANDIDATE
8146,,CANDIDATE
8147,,CANDIDATE
8148,,CANDIDATE
8149,,CANDIDATE
8150,,CONFIRMED
8151,,CANDIDATE
8152,,CANDIDATE
8153,,CANDIDATE
8154,,CONFIRMED
8155,,CONFIRMED
8156,,CONFIRMED
8157,,CONFIRMED
8158,,CONFIRMED
8159,,CANDIDATE
8160,,CANDIDATE
8161,,CANDIDATE
8162,,CANDIDATE
8163,,CANDIDATE
8164,,CANDIDATE
8165,,CANDIDATE
8166,,CANDIDATE
8167,,CANDIDATE
8168,,FALSE POSITIVE
8169,,CANDIDATE
8170,,CANDIDATE
8171,,CANDIDATE
8172,,CANDIDATE
8173,,CANDIDATE
8174,,CANDIDATE
8175,,CANDIDATE
8176,,CANDIDATE
8177,,CANDIDATE
8178,,CANDIDATE
8179,,CANDIDATE
8180,,CANDIDATE
8181,,CANDIDATE
8182,,CANDIDATE
8183,,CANDIDATE
8184,,CANDIDATE
8185,,CANDIDATE
8186,,CANDIDATE
8187,,CANDIDATE
8188,,CANDIDATE
8189,,CANDIDATE
8190,,CANDIDATE
8191,,CANDIDATE
8192,,CANDIDATE
8193,,CANDIDATE
8194,,CANDIDATE
8195,,CANDIDATE
8196,,CANDIDATE
8197,,CANDIDATE
8198,,CONFIRMED
8199,,CONFIRMED
8200,,CONFIRMED
8201,,CANDIDATE
8202,,CANDIDATE
8203,,CANDIDATE
8204,,CANDIDATE
8205,,CANDIDATE
8206,,FALSE POSITIVE
8207,,CANDIDATE
8208,,CANDIDATE
8209,,CANDIDATE
8210,,CANDIDATE
8211,,CANDIDATE
8212,,CANDIDATE
8213,,CANDIDATE
8214,,CANDIDATE
8215,,CONFIRMED
8216,,CONFIRMED
8217,,CONFIRMED
8218,,CONFIRMED
8219,,CONFIRMED
8220,,CANDIDATE
8221,,CANDIDATE
8222,,CANDIDATE
8223,,CANDIDATE
8224,,CANDIDATE
8225,,CANDIDATE
8226,,CANDIDATE
8227,,CANDIDATE
8228,,CANDIDATE
8229,,CANDIDATE
8230,,CANDIDATE
8231,,CANDIDATE
8232,,CANDIDATE
8233,,CANDIDATE
8234,,CANDIDATE
8235,,CANDIDATE
8236,,CANDIDATE
8237,,CANDIDATE
8238,,CANDIDATE
8239,,CANDIDATE
8240,,CANDIDATE
8241,,CANDIDATE
8242,,CANDIDATE
8243,,CANDIDATE
8244,,CANDIDATE
8245,,FALSE POSITIVE
8246,,CANDIDATE
8247,,CANDIDATE
8248,,CANDIDATE
8249,,CANDIDATE
8250,,CANDIDATE
8251,,CANDIDATE
8252,,CANDIDATE
8253,,CANDIDATE
8254,,CANDIDATE
8255,,CANDIDATE
8256,,CANDIDATE
8257,,CANDIDATE
8258,,FALSE POSITIVE
8259,,FALSE POSITIVE
8260,,FALSE POSITIVE
8261,,FALSE POSITIVE
8262,,FALSE POSITIVE
8263,,CANDIDATE
8264,,CANDIDATE
8265,,CANDIDATE
8266,,CANDIDATE
8267,,CANDIDATE
8268,,CANDIDATE
8269,,CANDIDATE
8270,,CANDIDATE
8271,,FALSE POSITIVE
8272,,FALSE POSITIVE
8273,,CANDIDATE
8274,,CANDIDATE
8275,,CANDIDATE
8276,,CANDIDATE
8277,,CANDIDATE
8278,,CANDIDATE
8279,,CANDIDATE
8280,,CANDIDATE
8281,,CANDIDATE
8282,,CANDIDATE
8283,,CANDIDATE
8284,,CANDIDATE
8285,,CANDIDATE
8286,,CANDIDATE
8287,,CANDIDATE
8288,,CANDIDATE
8289,,CANDIDATE
8290,,CANDIDATE
8291,,CANDIDATE
8292,,CANDIDATE
8293,,CANDIDATE
8294,,CANDIDATE
8295,,CANDIDATE
8296,,CANDIDATE
8297,,CANDIDATE
8298,,CANDIDATE
8299,,CANDIDATE
8300,,CANDIDATE
8301,,CANDIDATE
8302,,CANDIDATE
8303,,CANDIDATE
8304,,CANDIDATE
8305,,CANDIDATE
8306,,CANDIDATE
8307,,CANDIDATE
8308,,CANDIDATE
8309,,CANDIDATE
8310,,CANDIDATE
8311,,FALSE POSITIVE
8312,,FALSE POSITIVE
8313,,FALSE POSITIVE
8314,,FALSE POSITIVE
8315,,FALSE POSITIVE
8316,,FALSE POSITIVE
8317,,FALSE POSITIVE
8318,,CANDIDATE
8319,,CANDIDATE
8320,,CANDIDATE
8321,,CANDIDATE
8322,,CANDIDATE
8323,,CANDIDATE
8324,,CANDIDATE
8325,,FALSE POSITIVE
8326,,CANDIDATE
8327,,CANDIDATE
8328,,CANDIDATE
8329,,FALSE POSITIVE
8330,,CANDIDATE
8331,,CANDIDATE
8332,,CANDIDATE
8333,,CANDIDATE
8334,,CANDIDATE
8335,,CANDIDATE
8336,,CANDIDATE
8337,,CANDIDATE
8338,,CANDIDATE
8339,,CANDIDATE
8340,,CANDIDATE
8341,,FALSE POSITIVE
8342,,CANDIDATE
8343,,CANDIDATE
8344,,CANDIDATE
8345,,CANDIDATE
8346,,CANDIDATE
8347,,CANDIDATE
8348,,CANDIDATE
8349,,CANDIDATE
8350,,CANDIDATE
8351,,CANDIDATE
8352,,CANDIDATE
8353,,CANDIDATE
8354,,CANDIDATE
8355,,CANDIDATE
8356,,FALSE POSITIVE
8357,,CANDIDATE
8358,,CANDIDATE
8359,,FALSE POSITIVE
8360,,CANDIDATE
8361,,CANDIDATE
8362,,CANDIDATE
8363,,CANDIDATE
8364,,CANDIDATE
8365,,CANDIDATE
8366,,CANDIDATE
8367,,CANDIDATE
8368,,CANDIDATE
8369,,CANDIDATE
8370,,CANDIDATE
8371,,CANDIDATE
8372,,CANDIDATE
8373,,CANDIDATE
8374,,CANDIDATE
8375,,CANDIDATE
8376,,CANDIDATE
8377,,CANDIDATE
8378,,CANDIDATE
8379,,CANDIDATE
8380,,CANDIDATE
8381,,CANDIDATE
8382,,CANDIDATE
8383,,CANDIDATE
8384,,CANDIDATE
8385,,CANDIDATE
8386,,CANDIDATE
8387,,CANDIDATE
8388,,CANDIDATE
8389,,CANDIDATE
8390,,CANDIDATE
8391,,CANDIDATE
8392,,CANDIDATE
8393,,CANDIDATE
8394,,CANDIDATE
8395,,CANDIDATE
8396,,CANDIDATE
8397,,CANDIDATE
8398,,CANDIDATE
8399,,CANDIDATE
8400,,CANDIDATE
8401,,CANDIDATE
8402,,CANDIDATE
8403,,CANDIDATE
8404,,CANDIDATE
8405,,CANDIDATE
8406,,CANDIDATE
8407,,CANDIDATE
8408,,FALSE POSITIVE
8409,,CANDIDATE
8410,,FALSE POSITIVE
8411,,CANDIDATE
8412,,CANDIDATE
8413,,FALSE POSITIVE
8414,,CANDIDATE
8415,,FALSE POSITIVE
8416,,FALSE POSITIVE
8417,,CANDIDATE
8418,,CANDIDATE
8419,,CANDIDATE
8420,,CANDIDATE
8421,,FALSE POSITIVE
8422,,CANDIDATE
8423,,CANDIDATE
8424,,FALSE POSITIVE
8425,,CANDIDATE
8426,,CANDIDATE
8427,,CANDIDATE
8428,,CANDIDATE
8429,,CANDIDATE
8430,,CANDIDATE
8431,,CANDIDATE
8432,,CANDIDATE
8433,,CANDIDATE
8434,,CANDIDATE
8435,,CANDIDATE
8436,,FALSE POSITIVE
8437,,FALSE POSITIVE
8438,,FALSE POSITIVE
8439,,CANDIDATE
8440,,FALSE POSITIVE
8441,,FALSE POSITIVE
8442,,CANDIDATE
8443,,FALSE POSITIVE
8444,,CANDIDATE
8445,,CANDIDATE
8446,,CANDIDATE
8447,,CANDIDATE
8448,,CANDIDATE
8449,,CANDIDATE
8450,,CANDIDATE
8451,,CANDIDATE
8452,,CANDIDATE
8453,,FALSE POSITIVE
8454,,CANDIDATE
